# The Workshop split's sheet, regenerated from 475fc96a254b7714a236374d7375f7667f61e2db by apply.py seed; one row per moved body.
file	section_line	section	scope	name	spelling	first_param	kind	destination	pointer_ids	start_line	end_line	rewrites
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	open_pane_naming	open_pane_naming		function	workshop/weave_pane_editor.cpp		5372	5382	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	pane_naming_key	pane_naming_key	KeyPressed	function	workshop/weave_pane_editor.cpp		5385	5402	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	close_pane_naming	close_pane_naming		function	workshop/weave_pane_editor.cpp		5405	5405	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	save_maker_pane	save_maker_pane		function	workshop/weave_pane_editor.cpp	WL-MAKER-08	5410	5442	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	discard_maker_pane_edits	discard_maker_pane_edits	Mail	function	workshop/weave_pane_editor.cpp	WL-MAKER-08	5446	5471	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	refresh_pane_name	refresh_pane_name		function	workshop/weave_pane_editor.cpp		5475	5487	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	pane_editor_press	pane_editor_press	PointerButton	function	workshop/weave_pane_editor.cpp	WL-PED-02	5491	5540	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	edit_source	edit_source	Mail	function	workshop/weave_pane_editor.cpp	WL-EDIT-05	5545	5581	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	open_source	open_source	string	function	workshop/weave_pane_editor.cpp	WL-EDIT-03,WL-EDIT-05,WL-EDIT-06,WL-EDIT-11,WL-EDIT-13,WL-FRONT-04	5587	5646	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	ensure_editor_pane	ensure_editor_pane	Mail	function	workshop/weave_pane_editor.cpp		5651	5670	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	save_source	save_source		function	workshop/weave_pane_editor.cpp	WL-EDIT-01	5674	5688	WorkshopWeave::
workshop/weave.hpp	5256	// ---- THE PANE CREATOR: a pane made of authored data ---------------------------------------	zengine::workshop::WorkshopWeave	discard_source_edits	discard_source_edits		function	workshop/weave_pane_editor.cpp	WL-EDIT-03	5692	5707	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	save_document	save_document		function	workshop/weave_save.cpp	WL-DOC-16	5713	5735	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	load_document	load_document		function	workshop/weave_save.cpp	WL-CTX-01,WL-DOC-16	5739	5766	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	open_on_first	open_on_first		function	workshop/weave_save.cpp		5771	5774	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	create_object	create_object		function	workshop/weave_save.cpp		5779	5789	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	deleted_notice	deleted_notice	int64_t	function	workshop/weave_save.cpp	WL-DOC-10	5794	5800	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	delete_object	delete_object		function	workshop/weave_save.cpp		5803	5811	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	delete_object_at	delete_object_at	int64_t	function	workshop/weave_save.cpp	WL-CTX-07	5815	5824	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	context_delete_object	context_delete_object	int64_t	function	workshop/weave_save.cpp	WL-CTX-07	5828	5842	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	move_by	move_by	int64_t	function	workshop/weave_save.cpp		5845	5855	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	size_by	size_by	int64_t	function	workshop/weave_save.cpp	WL-DOC-07	5860	5870	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	edge_of	edge_of	Handled	function	workshop/weave_save.cpp	WL-DOC-08	5875	5877	static,WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	move_notice	move_notice	Element	function	workshop/weave_save.cpp	WL-DOC-06	5881	5887	static,WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	size_notice	size_notice	Element	function	workshop/weave_save.cpp		5888	5891	static,WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	inspector_shown	inspector_shown		function	workshop/weave_save.cpp		5898	5898	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	inspector_absent	inspector_absent		function	workshop/weave_save.cpp	WL-INFO-10	5907	5915	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	move_cursor	move_cursor	int64_t	function	workshop/weave_save.cpp		5918	5929	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	begin_edit	begin_edit		function	workshop/weave_save.cpp	WL-INFO-05	5933	5951	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	resize_workspace	resize_workspace	int64_t	function	workshop/weave_save.cpp		5956	5973	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	select_next	select_next		function	workshop/weave_save.cpp		5975	5987	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	select	select	int64_t	function	workshop/weave_save.cpp		5989	5995	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	rebuild_rows	rebuild_rows		function	workshop/weave_save.cpp	WL-INFO-06	5999	5999	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	refresh_setup_name	refresh_setup_name		function	workshop/weave_save.cpp	WL-TEXT-03	6004	6010	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	say	say	string	function	workshop/weave_save.cpp		6012	6015	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	status_line	status_line		function	workshop/weave_save.cpp	WL-DOC-19	6028	6037	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	refresh_external_rooms	refresh_external_rooms	Mail	function	workshop/weave_save.cpp	WL-PANE-06	6042	6079	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	external_press	external_press	int64_t	function	workshop/weave_save.cpp	WL-PRESS-04	6083	6102	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	keyboard_pane	keyboard_pane		function	workshop/weave_save.cpp	WL-FOCUS-01,WL-FOCUS-05	6106	6108	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	external_key	external_key	int64_t	function	workshop/weave_save.cpp		6132	6140	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	external_wheel	external_wheel	int64_t	function	workshop/weave_save.cpp		6151	6166	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	unselect_pane	unselect_pane		function	workshop/weave_save.cpp	WL-ARR-13,WL-ARR-14,WL-FOCUS-05,WL-FRONT-04	6172	6177	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	external_text	external_text	int64_t	function	workshop/weave_save.cpp		6183	6191	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	frontier_now	frontier_now		function	workshop/weave_save.cpp	WL-ATTN-04	6195	6197	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	interaction_now	interaction_now		function	workshop/weave_save.cpp		6202	6204	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	repaint	repaint	Mail	function	workshop/weave_save.cpp		6206	6235	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	quit	quit		function	workshop/weave_save.cpp	WL-EDIT-03,WL-MAKER-08,WL-SESSION-13	6241	6269	WorkshopWeave::
workshop/weave.hpp	5709	// ---- Save and open -------------------------------------------------------	zengine::workshop::WorkshopWeave	finish_draft_first	finish_draft_first		function	workshop/weave_save.cpp	WL-CTX-07,WL-CTRL-03	6290	6293	WorkshopWeave::
workshop/files.hpp	1		zengine::workshop	leaves_the_tree	leaves_the_tree	directory_entry	function	workshop/files.cpp	WL-FILES-04	119	133	inline
workshop/files.hpp	1			<windows.h>			block	workshop/files.cpp		21	31	preprocessor-block
workshop/filesystem_roots.hpp	1		zengine::workshop	host_filesystem_roots	host_filesystem_roots		function	workshop/filesystem_roots.cpp	WL-FILES-06,WL-FILES-07	28	45	inline
workshop/filesystem_roots.hpp	1			<windows.h>			block	workshop/filesystem_roots.cpp		13	21	preprocessor-block
